datatempo_pk;ano;mes;mes_desc;dia;intervalo_horario;dia_semana;dia_semana_desc
2012050414;2012;5;Maio     ;4;14h às 15h;2;Segunda-feira
2012050415;2012;5;Maio     ;4;15h às 16h;2;Segunda-feira
2012050417;2012;5;Maio     ;4;17h às 18h;2;Segunda-feira
2012050418;2012;5;Maio     ;4;18h às 19h;2;Segunda-feira
2012050419;2012;5;Maio     ;4;19h às 20h;2;Segunda-feira
2012050420;2012;5;Maio     ;4;20h às 21h;2;Segunda-feira
2012050421;2012;5;Maio     ;4;21h às 22h;2;Segunda-feira
2012050422;2012;5;Maio     ;4;22h às 23h;2;Segunda-feira
2012050505;2012;5;Maio     ;5;05h às 06h;3;Terça-feira 
2012050506;2012;5;Maio     ;5;06h às 07h;3;Terça-feira 
2012050507;2012;5;Maio     ;5;07h às 08h;3;Terça-feira 
2012050508;2012;5;Maio     ;5;08h às 09h;3;Terça-feira 
2012050509;2012;5;Maio     ;5;09h às 10h;3;Terça-feira 
2012050510;2012;5;Maio     ;5;10h às 11h;3;Terça-feira 
2012050511;2012;5;Maio     ;5;11h às 12h;3;Terça-feira 
2012050513;2012;5;Maio     ;5;13h às 14h;3;Terça-feira 
2012050514;2012;5;Maio     ;5;14h às 15h;3;Terça-feira 
2012050515;2012;5;Maio     ;5;15h às 16h;3;Terça-feira 
2012050516;2012;5;Maio     ;5;16h às 17h;3;Terça-feira 
2012050517;2012;5;Maio     ;5;17h às 18h;3;Terça-feira 
2012050518;2012;5;Maio     ;5;18h às 19h;3;Terça-feira 
2012050520;2012;5;Maio     ;5;20h às 21h;3;Terça-feira 
2012050521;2012;5;Maio     ;5;21h às 22h;3;Terça-feira 
2012050523;2012;5;Maio     ;5;23h às 24h;3;Terça-feira 
2012050600;2012;5;Maio     ;6;00h à  01h;4;Quarta-feira 
2012050606;2012;5;Maio     ;6;06h às 07h;4;Quarta-feira 
2012050607;2012;5;Maio     ;6;07h às 08h;4;Quarta-feira 
2012050608;2012;5;Maio     ;6;08h às 09h;4;Quarta-feira 
2012050609;2012;5;Maio     ;6;09h às 10h;4;Quarta-feira 
2012050610;2012;5;Maio     ;6;10h às 11h;4;Quarta-feira 
2012050612;2012;5;Maio     ;6;12h às 13h;4;Quarta-feira 
2012050613;2012;5;Maio     ;6;13h às 14h;4;Quarta-feira 
2012050614;2012;5;Maio     ;6;14h às 15h;4;Quarta-feira 
2012050615;2012;5;Maio     ;6;15h às 16h;4;Quarta-feira 
2012050616;2012;5;Maio     ;6;16h às 17h;4;Quarta-feira 
2012050617;2012;5;Maio     ;6;17h às 18h;4;Quarta-feira 
2012050620;2012;5;Maio     ;6;20h às 21h;4;Quarta-feira 
2012050621;2012;5;Maio     ;6;21h às 22h;4;Quarta-feira 
2012050622;2012;5;Maio     ;6;22h às 23h;4;Quarta-feira 
2012050623;2012;5;Maio     ;6;23h às 24h;4;Quarta-feira 
2012050700;2012;5;Maio     ;7;00h à  01h;5;Quinta-feira 
2012050701;2012;5;Maio     ;7;01h às 02h;5;Quinta-feira 
2012050702;2012;5;Maio     ;7;02h às 03h;5;Quinta-feira 
2012050707;2012;5;Maio     ;7;07h às 08h;5;Quinta-feira 
2012050709;2012;5;Maio     ;7;09h às 10h;5;Quinta-feira 
2012050710;2012;5;Maio     ;7;10h às 11h;5;Quinta-feira 
2012050711;2012;5;Maio     ;7;11h às 12h;5;Quinta-feira 
2012050712;2012;5;Maio     ;7;12h às 13h;5;Quinta-feira 
2012050714;2012;5;Maio     ;7;14h às 15h;5;Quinta-feira 
2012050715;2012;5;Maio     ;7;15h às 16h;5;Quinta-feira 
2012050716;2012;5;Maio     ;7;16h às 17h;5;Quinta-feira 
2012050717;2012;5;Maio     ;7;17h às 18h;5;Quinta-feira 
2012050718;2012;5;Maio     ;7;18h às 19h;5;Quinta-feira 
2012050719;2012;5;Maio     ;7;19h às 20h;5;Quinta-feira 
2012050720;2012;5;Maio     ;7;20h às 21h;5;Quinta-feira 
2012050721;2012;5;Maio     ;7;21h às 22h;5;Quinta-feira 
2012050723;2012;5;Maio     ;7;23h às 24h;5;Quinta-feira 
2012050806;2012;5;Maio     ;8;06h às 07h;6;Sexta-feira  
2012050807;2012;5;Maio     ;8;07h às 08h;6;Sexta-feira  
2012050808;2012;5;Maio     ;8;08h às 09h;6;Sexta-feira  
2012050809;2012;5;Maio     ;8;09h às 10h;6;Sexta-feira  
2012050811;2012;5;Maio     ;8;11h às 12h;6;Sexta-feira  
2012050812;2012;5;Maio     ;8;12h às 13h;6;Sexta-feira  
2012050813;2012;5;Maio     ;8;13h às 14h;6;Sexta-feira  
2012050814;2012;5;Maio     ;8;14h às 15h;6;Sexta-feira  
2012050815;2012;5;Maio     ;8;15h às 16h;6;Sexta-feira  
2012050816;2012;5;Maio     ;8;16h às 17h;6;Sexta-feira  
2012050817;2012;5;Maio     ;8;17h às 18h;6;Sexta-feira  
2012050818;2012;5;Maio     ;8;18h às 19h;6;Sexta-feira  
2012050819;2012;5;Maio     ;8;19h às 20h;6;Sexta-feira  
2012050820;2012;5;Maio     ;8;20h às 21h;6;Sexta-feira  
2012050821;2012;5;Maio     ;8;21h às 22h;6;Sexta-feira  
2012050823;2012;5;Maio     ;8;23h às 24h;6;Sexta-feira  
2012050900;2012;5;Maio     ;9;00h à  01h;7;Sábado      
2012050903;2012;5;Maio     ;9;03h às 04h;7;Sábado      
2012050905;2012;5;Maio     ;9;05h às 06h;7;Sábado      
2012050906;2012;5;Maio     ;9;06h às 07h;7;Sábado      
2012050907;2012;5;Maio     ;9;07h às 08h;7;Sábado      
2012050909;2012;5;Maio     ;9;09h às 10h;7;Sábado      
2012050911;2012;5;Maio     ;9;11h às 12h;7;Sábado      
2012050912;2012;5;Maio     ;9;12h às 13h;7;Sábado      
2012050913;2012;5;Maio     ;9;13h às 14h;7;Sábado      
2012050914;2012;5;Maio     ;9;14h às 15h;7;Sábado      
2012050915;2012;5;Maio     ;9;15h às 16h;7;Sábado      
2012050916;2012;5;Maio     ;9;16h às 17h;7;Sábado      
2012050917;2012;5;Maio     ;9;17h às 18h;7;Sábado      
2012050918;2012;5;Maio     ;9;18h às 19h;7;Sábado      
2012050919;2012;5;Maio     ;9;19h às 20h;7;Sábado      
2012050920;2012;5;Maio     ;9;20h às 21h;7;Sábado      
2012050921;2012;5;Maio     ;9;21h às 22h;7;Sábado      
2012050922;2012;5;Maio     ;9;22h às 23h;7;Sábado      
2012051000;2012;5;Maio     ;10;00h à  01h;1;Domingo      
2012051001;2012;5;Maio     ;10;01h às 02h;1;Domingo      
2012051006;2012;5;Maio     ;10;06h às 07h;1;Domingo      
2012051009;2012;5;Maio     ;10;09h às 10h;1;Domingo      
2012051010;2012;5;Maio     ;10;10h às 11h;1;Domingo      
2012051011;2012;5;Maio     ;10;11h às 12h;1;Domingo      
2012051012;2012;5;Maio     ;10;12h às 13h;1;Domingo      
2012051013;2012;5;Maio     ;10;13h às 14h;1;Domingo      
2012051015;2012;5;Maio     ;10;15h às 16h;1;Domingo      
2012051016;2012;5;Maio     ;10;16h às 17h;1;Domingo      
2012051017;2012;5;Maio     ;10;17h às 18h;1;Domingo      
2012051018;2012;5;Maio     ;10;18h às 19h;1;Domingo      
2012051019;2012;5;Maio     ;10;19h às 20h;1;Domingo      
2012051020;2012;5;Maio     ;10;20h às 21h;1;Domingo      
2012051021;2012;5;Maio     ;10;21h às 22h;1;Domingo      
2012051022;2012;5;Maio     ;10;22h às 23h;1;Domingo      
2012051100;2012;5;Maio     ;11;00h à  01h;2;Segunda-feira
2012051106;2012;5;Maio     ;11;06h às 07h;2;Segunda-feira
2012051107;2012;5;Maio     ;11;07h às 08h;2;Segunda-feira
2012051108;2012;5;Maio     ;11;08h às 09h;2;Segunda-feira
2012051109;2012;5;Maio     ;11;09h às 10h;2;Segunda-feira
2012051110;2012;5;Maio     ;11;10h às 11h;2;Segunda-feira
2012051111;2012;5;Maio     ;11;11h às 12h;2;Segunda-feira
2012051112;2012;5;Maio     ;11;12h às 13h;2;Segunda-feira
2012051114;2012;5;Maio     ;11;14h às 15h;2;Segunda-feira
2012051115;2012;5;Maio     ;11;15h às 16h;2;Segunda-feira
2012051116;2012;5;Maio     ;11;16h às 17h;2;Segunda-feira
2012051117;2012;5;Maio     ;11;17h às 18h;2;Segunda-feira
2012051118;2012;5;Maio     ;11;18h às 19h;2;Segunda-feira
2012051119;2012;5;Maio     ;11;19h às 20h;2;Segunda-feira
2012051120;2012;5;Maio     ;11;20h às 21h;2;Segunda-feira
2012051121;2012;5;Maio     ;11;21h às 22h;2;Segunda-feira
2012051122;2012;5;Maio     ;11;22h às 23h;2;Segunda-feira
2012051123;2012;5;Maio     ;11;23h às 24h;2;Segunda-feira
2012051200;2012;5;Maio     ;12;00h à  01h;3;Terça-feira 
2012051206;2012;5;Maio     ;12;06h às 07h;3;Terça-feira 
2012051207;2012;5;Maio     ;12;07h às 08h;3;Terça-feira 
2012051208;2012;5;Maio     ;12;08h às 09h;3;Terça-feira 
2012051209;2012;5;Maio     ;12;09h às 10h;3;Terça-feira 
2012051210;2012;5;Maio     ;12;10h às 11h;3;Terça-feira 
2012051211;2012;5;Maio     ;12;11h às 12h;3;Terça-feira 
2012051213;2012;5;Maio     ;12;13h às 14h;3;Terça-feira 
2012051214;2012;5;Maio     ;12;14h às 15h;3;Terça-feira 
2012051215;2012;5;Maio     ;12;15h às 16h;3;Terça-feira 
2012051216;2012;5;Maio     ;12;16h às 17h;3;Terça-feira 
2012051217;2012;5;Maio     ;12;17h às 18h;3;Terça-feira 
2012051218;2012;5;Maio     ;12;18h às 19h;3;Terça-feira 
2012051219;2012;5;Maio     ;12;19h às 20h;3;Terça-feira 
2012051220;2012;5;Maio     ;12;20h às 21h;3;Terça-feira 
2012051221;2012;5;Maio     ;12;21h às 22h;3;Terça-feira 
2012051222;2012;5;Maio     ;12;22h às 23h;3;Terça-feira 
2012051305;2012;5;Maio     ;13;05h às 06h;4;Quarta-feira 
2012051307;2012;5;Maio     ;13;07h às 08h;4;Quarta-feira 
2012051308;2012;5;Maio     ;13;08h às 09h;4;Quarta-feira 
2012051310;2012;5;Maio     ;13;10h às 11h;4;Quarta-feira 
2012051311;2012;5;Maio     ;13;11h às 12h;4;Quarta-feira 
2012051312;2012;5;Maio     ;13;12h às 13h;4;Quarta-feira 
2012051314;2012;5;Maio     ;13;14h às 15h;4;Quarta-feira 
2012051315;2012;5;Maio     ;13;15h às 16h;4;Quarta-feira 
2012051316;2012;5;Maio     ;13;16h às 17h;4;Quarta-feira 
2012051317;2012;5;Maio     ;13;17h às 18h;4;Quarta-feira 
2012051318;2012;5;Maio     ;13;18h às 19h;4;Quarta-feira 
2012051319;2012;5;Maio     ;13;19h às 20h;4;Quarta-feira 
2012051320;2012;5;Maio     ;13;20h às 21h;4;Quarta-feira 
2012051321;2012;5;Maio     ;13;21h às 22h;4;Quarta-feira 
2012051322;2012;5;Maio     ;13;22h às 23h;4;Quarta-feira 
2012051400;2012;5;Maio     ;14;00h à  01h;5;Quinta-feira 
2012051405;2012;5;Maio     ;14;05h às 06h;5;Quinta-feira 
2012051406;2012;5;Maio     ;14;06h às 07h;5;Quinta-feira 
2012051407;2012;5;Maio     ;14;07h às 08h;5;Quinta-feira 
2012051408;2012;5;Maio     ;14;08h às 09h;5;Quinta-feira 
2012051409;2012;5;Maio     ;14;09h às 10h;5;Quinta-feira 
2012051410;2012;5;Maio     ;14;10h às 11h;5;Quinta-feira 
2012051411;2012;5;Maio     ;14;11h às 12h;5;Quinta-feira 
2012051413;2012;5;Maio     ;14;13h às 14h;5;Quinta-feira 
2012051414;2012;5;Maio     ;14;14h às 15h;5;Quinta-feira 
2012051415;2012;5;Maio     ;14;15h às 16h;5;Quinta-feira 
2012051416;2012;5;Maio     ;14;16h às 17h;5;Quinta-feira 
2012051417;2012;5;Maio     ;14;17h às 18h;5;Quinta-feira 
2012051418;2012;5;Maio     ;14;18h às 19h;5;Quinta-feira 
2012051419;2012;5;Maio     ;14;19h às 20h;5;Quinta-feira 
2012051421;2012;5;Maio     ;14;21h às 22h;5;Quinta-feira 
2012051422;2012;5;Maio     ;14;22h às 23h;5;Quinta-feira 
2012051423;2012;5;Maio     ;14;23h às 24h;5;Quinta-feira 
2012051502;2012;5;Maio     ;15;02h às 03h;6;Sexta-feira  
2012051506;2012;5;Maio     ;15;06h às 07h;6;Sexta-feira  
2012051507;2012;5;Maio     ;15;07h às 08h;6;Sexta-feira  
2012051508;2012;5;Maio     ;15;08h às 09h;6;Sexta-feira  
2012051510;2012;5;Maio     ;15;10h às 11h;6;Sexta-feira  
2012051512;2012;5;Maio     ;15;12h às 13h;6;Sexta-feira  
2012051513;2012;5;Maio     ;15;13h às 14h;6;Sexta-feira  
2012051514;2012;5;Maio     ;15;14h às 15h;6;Sexta-feira  
2012051515;2012;5;Maio     ;15;15h às 16h;6;Sexta-feira  
2012051516;2012;5;Maio     ;15;16h às 17h;6;Sexta-feira  
2012051517;2012;5;Maio     ;15;17h às 18h;6;Sexta-feira  
2012051518;2012;5;Maio     ;15;18h às 19h;6;Sexta-feira  
2012051519;2012;5;Maio     ;15;19h às 20h;6;Sexta-feira  
2012051520;2012;5;Maio     ;15;20h às 21h;6;Sexta-feira  
2012051521;2012;5;Maio     ;15;21h às 22h;6;Sexta-feira  
2012051522;2012;5;Maio     ;15;22h às 23h;6;Sexta-feira  
2012051523;2012;5;Maio     ;15;23h às 24h;6;Sexta-feira  
2012051600;2012;5;Maio     ;16;00h à  01h;7;Sábado      
2012051601;2012;5;Maio     ;16;01h às 02h;7;Sábado      
2012051602;2012;5;Maio     ;16;02h às 03h;7;Sábado      
2012051603;2012;5;Maio     ;16;03h às 04h;7;Sábado      
2012051604;2012;5;Maio     ;16;04h às 05h;7;Sábado      
2012051605;2012;5;Maio     ;16;05h às 06h;7;Sábado      
2012051606;2012;5;Maio     ;16;06h às 07h;7;Sábado      
2012051607;2012;5;Maio     ;16;07h às 08h;7;Sábado      
2012051609;2012;5;Maio     ;16;09h às 10h;7;Sábado      
2012051610;2012;5;Maio     ;16;10h às 11h;7;Sábado      
2012051611;2012;5;Maio     ;16;11h às 12h;7;Sábado      
2012051612;2012;5;Maio     ;16;12h às 13h;7;Sábado      
2012051613;2012;5;Maio     ;16;13h às 14h;7;Sábado      
2012051614;2012;5;Maio     ;16;14h às 15h;7;Sábado      
2012051615;2012;5;Maio     ;16;15h às 16h;7;Sábado      
2012051616;2012;5;Maio     ;16;16h às 17h;7;Sábado      
2012051617;2012;5;Maio     ;16;17h às 18h;7;Sábado      
2012051618;2012;5;Maio     ;16;18h às 19h;7;Sábado      
2012051619;2012;5;Maio     ;16;19h às 20h;7;Sábado      
2012051621;2012;5;Maio     ;16;21h às 22h;7;Sábado      
2012051622;2012;5;Maio     ;16;22h às 23h;7;Sábado      
2012051623;2012;5;Maio     ;16;23h às 24h;7;Sábado      
2012051700;2012;5;Maio     ;17;00h à  01h;1;Domingo      
2012051703;2012;5;Maio     ;17;03h às 04h;1;Domingo      
2012051708;2012;5;Maio     ;17;08h às 09h;1;Domingo      
2012051712;2012;5;Maio     ;17;12h às 13h;1;Domingo      
2012051714;2012;5;Maio     ;17;14h às 15h;1;Domingo      
2012051716;2012;5;Maio     ;17;16h às 17h;1;Domingo      
2012051717;2012;5;Maio     ;17;17h às 18h;1;Domingo      
2012051718;2012;5;Maio     ;17;18h às 19h;1;Domingo      
2012051719;2012;5;Maio     ;17;19h às 20h;1;Domingo      
2012051720;2012;5;Maio     ;17;20h às 21h;1;Domingo      
2012051800;2012;5;Maio     ;18;00h à  01h;2;Segunda-feira
2012051805;2012;5;Maio     ;18;05h às 06h;2;Segunda-feira
2012051806;2012;5;Maio     ;18;06h às 07h;2;Segunda-feira
2012051807;2012;5;Maio     ;18;07h às 08h;2;Segunda-feira
2012051808;2012;5;Maio     ;18;08h às 09h;2;Segunda-feira
2012051809;2012;5;Maio     ;18;09h às 10h;2;Segunda-feira
2012051810;2012;5;Maio     ;18;10h às 11h;2;Segunda-feira
2012051811;2012;5;Maio     ;18;11h às 12h;2;Segunda-feira
2012051813;2012;5;Maio     ;18;13h às 14h;2;Segunda-feira
2012051814;2012;5;Maio     ;18;14h às 15h;2;Segunda-feira
2012051815;2012;5;Maio     ;18;15h às 16h;2;Segunda-feira
2012051816;2012;5;Maio     ;18;16h às 17h;2;Segunda-feira
2012051817;2012;5;Maio     ;18;17h às 18h;2;Segunda-feira
2012051818;2012;5;Maio     ;18;18h às 19h;2;Segunda-feira
2012051819;2012;5;Maio     ;18;19h às 20h;2;Segunda-feira
2012051820;2012;5;Maio     ;18;20h às 21h;2;Segunda-feira
2012051821;2012;5;Maio     ;18;21h às 22h;2;Segunda-feira
2012051822;2012;5;Maio     ;18;22h às 23h;2;Segunda-feira
2012051901;2012;5;Maio     ;19;01h às 02h;3;Terça-feira 
2012051906;2012;5;Maio     ;19;06h às 07h;3;Terça-feira 
2012051907;2012;5;Maio     ;19;07h às 08h;3;Terça-feira 
2012051908;2012;5;Maio     ;19;08h às 09h;3;Terça-feira 
2012051909;2012;5;Maio     ;19;09h às 10h;3;Terça-feira 
2012051910;2012;5;Maio     ;19;10h às 11h;3;Terça-feira 
2012051911;2012;5;Maio     ;19;11h às 12h;3;Terça-feira 
2012051912;2012;5;Maio     ;19;12h às 13h;3;Terça-feira 
2012051913;2012;5;Maio     ;19;13h às 14h;3;Terça-feira 
2012051914;2012;5;Maio     ;19;14h às 15h;3;Terça-feira 
2012051915;2012;5;Maio     ;19;15h às 16h;3;Terça-feira 
2012051916;2012;5;Maio     ;19;16h às 17h;3;Terça-feira 
2012051917;2012;5;Maio     ;19;17h às 18h;3;Terça-feira 
2012051918;2012;5;Maio     ;19;18h às 19h;3;Terça-feira 
2012051919;2012;5;Maio     ;19;19h às 20h;3;Terça-feira 
2012051921;2012;5;Maio     ;19;21h às 22h;3;Terça-feira 
2012051922;2012;5;Maio     ;19;22h às 23h;3;Terça-feira 
2012052007;2012;5;Maio     ;20;07h às 08h;4;Quarta-feira 
2012052008;2012;5;Maio     ;20;08h às 09h;4;Quarta-feira 
2012052009;2012;5;Maio     ;20;09h às 10h;4;Quarta-feira 
2012052010;2012;5;Maio     ;20;10h às 11h;4;Quarta-feira 
2012052011;2012;5;Maio     ;20;11h às 12h;4;Quarta-feira 
2012052012;2012;5;Maio     ;20;12h às 13h;4;Quarta-feira 
2012052014;2012;5;Maio     ;20;14h às 15h;4;Quarta-feira 
2012052016;2012;5;Maio     ;20;16h às 17h;4;Quarta-feira 
2012052017;2012;5;Maio     ;20;17h às 18h;4;Quarta-feira 
2012052018;2012;5;Maio     ;20;18h às 19h;4;Quarta-feira 
2012052019;2012;5;Maio     ;20;19h às 20h;4;Quarta-feira 
2012052020;2012;5;Maio     ;20;20h às 21h;4;Quarta-feira 
2012052022;2012;5;Maio     ;20;22h às 23h;4;Quarta-feira 
2012052100;2012;5;Maio     ;21;00h à  01h;5;Quinta-feira 
2012052107;2012;5;Maio     ;21;07h às 08h;5;Quinta-feira 
2012052108;2012;5;Maio     ;21;08h às 09h;5;Quinta-feira 
2012052109;2012;5;Maio     ;21;09h às 10h;5;Quinta-feira 
2012052110;2012;5;Maio     ;21;10h às 11h;5;Quinta-feira 
2012052112;2012;5;Maio     ;21;12h às 13h;5;Quinta-feira 
2012052113;2012;5;Maio     ;21;13h às 14h;5;Quinta-feira 
2012052114;2012;5;Maio     ;21;14h às 15h;5;Quinta-feira 
2012052116;2012;5;Maio     ;21;16h às 17h;5;Quinta-feira 
2012052118;2012;5;Maio     ;21;18h às 19h;5;Quinta-feira 
2012052119;2012;5;Maio     ;21;19h às 20h;5;Quinta-feira 
2012052120;2012;5;Maio     ;21;20h às 21h;5;Quinta-feira 
2012052122;2012;5;Maio     ;21;22h às 23h;5;Quinta-feira 
2012052203;2012;5;Maio     ;22;03h às 04h;6;Sexta-feira  
2012052206;2012;5;Maio     ;22;06h às 07h;6;Sexta-feira  
2012052207;2012;5;Maio     ;22;07h às 08h;6;Sexta-feira  
2012052209;2012;5;Maio     ;22;09h às 10h;6;Sexta-feira  
2012052211;2012;5;Maio     ;22;11h às 12h;6;Sexta-feira  
2012052212;2012;5;Maio     ;22;12h às 13h;6;Sexta-feira  
2012052213;2012;5;Maio     ;22;13h às 14h;6;Sexta-feira  
2012052214;2012;5;Maio     ;22;14h às 15h;6;Sexta-feira  
2012052215;2012;5;Maio     ;22;15h às 16h;6;Sexta-feira  
2012052216;2012;5;Maio     ;22;16h às 17h;6;Sexta-feira  
2012052217;2012;5;Maio     ;22;17h às 18h;6;Sexta-feira  
2012052218;2012;5;Maio     ;22;18h às 19h;6;Sexta-feira  
2012052219;2012;5;Maio     ;22;19h às 20h;6;Sexta-feira  
2012052220;2012;5;Maio     ;22;20h às 21h;6;Sexta-feira  
2012052221;2012;5;Maio     ;22;21h às 22h;6;Sexta-feira  
2012052222;2012;5;Maio     ;22;22h às 23h;6;Sexta-feira  
2012052223;2012;5;Maio     ;22;23h às 24h;6;Sexta-feira  
2012052301;2012;5;Maio     ;23;01h às 02h;7;Sábado      
2012052302;2012;5;Maio     ;23;02h às 03h;7;Sábado      
2012052303;2012;5;Maio     ;23;03h às 04h;7;Sábado      
2012052304;2012;5;Maio     ;23;04h às 05h;7;Sábado      
2012052305;2012;5;Maio     ;23;05h às 06h;7;Sábado      
2012052306;2012;5;Maio     ;23;06h às 07h;7;Sábado      
2012052307;2012;5;Maio     ;23;07h às 08h;7;Sábado      
2012052308;2012;5;Maio     ;23;08h às 09h;7;Sábado      
2012052310;2012;5;Maio     ;23;10h às 11h;7;Sábado      
2012052311;2012;5;Maio     ;23;11h às 12h;7;Sábado      
2012052312;2012;5;Maio     ;23;12h às 13h;7;Sábado      
2012052313;2012;5;Maio     ;23;13h às 14h;7;Sábado      
2012052314;2012;5;Maio     ;23;14h às 15h;7;Sábado      
2012052315;2012;5;Maio     ;23;15h às 16h;7;Sábado      
2012052316;2012;5;Maio     ;23;16h às 17h;7;Sábado      
2012052317;2012;5;Maio     ;23;17h às 18h;7;Sábado      
2012052318;2012;5;Maio     ;23;18h às 19h;7;Sábado      
2012052319;2012;5;Maio     ;23;19h às 20h;7;Sábado      
2012052320;2012;5;Maio     ;23;20h às 21h;7;Sábado      
2012052321;2012;5;Maio     ;23;21h às 22h;7;Sábado      
2012052322;2012;5;Maio     ;23;22h às 23h;7;Sábado      
2012052323;2012;5;Maio     ;23;23h às 24h;7;Sábado      
2012052401;2012;5;Maio     ;24;01h às 02h;1;Domingo      
2012052403;2012;5;Maio     ;24;03h às 04h;1;Domingo      
2012052404;2012;5;Maio     ;24;04h às 05h;1;Domingo      
2012052406;2012;5;Maio     ;24;06h às 07h;1;Domingo      
2012052407;2012;5;Maio     ;24;07h às 08h;1;Domingo      
2012052409;2012;5;Maio     ;24;09h às 10h;1;Domingo      
2012052410;2012;5;Maio     ;24;10h às 11h;1;Domingo      
2012052411;2012;5;Maio     ;24;11h às 12h;1;Domingo      
2012052413;2012;5;Maio     ;24;13h às 14h;1;Domingo      
2012052414;2012;5;Maio     ;24;14h às 15h;1;Domingo      
2012052415;2012;5;Maio     ;24;15h às 16h;1;Domingo      
2012052416;2012;5;Maio     ;24;16h às 17h;1;Domingo      
2012052417;2012;5;Maio     ;24;17h às 18h;1;Domingo      
2012052418;2012;5;Maio     ;24;18h às 19h;1;Domingo      
2012052419;2012;5;Maio     ;24;19h às 20h;1;Domingo      
2012052420;2012;5;Maio     ;24;20h às 21h;1;Domingo      
2012052421;2012;5;Maio     ;24;21h às 22h;1;Domingo      
2012052423;2012;5;Maio     ;24;23h às 24h;1;Domingo      
2012052500;2012;5;Maio     ;25;00h à  01h;2;Segunda-feira
2012052505;2012;5;Maio     ;25;05h às 06h;2;Segunda-feira
2012052506;2012;5;Maio     ;25;06h às 07h;2;Segunda-feira
2012052507;2012;5;Maio     ;25;07h às 08h;2;Segunda-feira
2012052508;2012;5;Maio     ;25;08h às 09h;2;Segunda-feira
2012052509;2012;5;Maio     ;25;09h às 10h;2;Segunda-feira
2012052511;2012;5;Maio     ;25;11h às 12h;2;Segunda-feira
2012052512;2012;5;Maio     ;25;12h às 13h;2;Segunda-feira
2012052514;2012;5;Maio     ;25;14h às 15h;2;Segunda-feira
2012052516;2012;5;Maio     ;25;16h às 17h;2;Segunda-feira
2012052517;2012;5;Maio     ;25;17h às 18h;2;Segunda-feira
2012052518;2012;5;Maio     ;25;18h às 19h;2;Segunda-feira
2012052519;2012;5;Maio     ;25;19h às 20h;2;Segunda-feira
2012052520;2012;5;Maio     ;25;20h às 21h;2;Segunda-feira
2012052522;2012;5;Maio     ;25;22h às 23h;2;Segunda-feira
2012052605;2012;5;Maio     ;26;05h às 06h;3;Terça-feira 
2012052606;2012;5;Maio     ;26;06h às 07h;3;Terça-feira 
2012052607;2012;5;Maio     ;26;07h às 08h;3;Terça-feira 
2012052608;2012;5;Maio     ;26;08h às 09h;3;Terça-feira 
2012052609;2012;5;Maio     ;26;09h às 10h;3;Terça-feira 
2012052610;2012;5;Maio     ;26;10h às 11h;3;Terça-feira 
2012052611;2012;5;Maio     ;26;11h às 12h;3;Terça-feira 
2012052612;2012;5;Maio     ;26;12h às 13h;3;Terça-feira 
