boletim_pk;hora
90101;20.3333333333
90102;14.2333333333
90103;15.25
90104;1.0166666667
90105;16.2666666667
90106;16.2666666667
90107;17.2833333333
90108;18.3
90109;8.1333333333
90110;20.3333333333
90111;21.35
90112;22.3666666667
90113;23.3833333333
90114;7.1166666667
90115;7.1166666667
90116;7.1166666667
90117;6.1
90118;8.1333333333
90119;8.1333333333
90120;7.1166666667
90121;7.1166666667
90122;8.1333333333
90123;8.1333333333
90124;6.1
90125;11.1833333333
90126;23.3833333333
90127;8.1333333333
90128;21.35
90129;6.1
90130;15.25
90131;15.25
90132;16.2666666667
90133;16.2666666667
90134;9.15
90135;8.1333333333
90136;9.15
90137;18.3
90138;18.3
90139;17.2833333333
90140;19.3166666667
90141;19.3166666667
90142;18.3
90143;19.3166666667
90144;0.0
90145;21.35
90146;21.35
90147;21.35
90148;21.35
90149;22.3666666667
90150;23.3833333333
90151;2.0333333333
90152;6.1
90153;6.1
90154;8.1333333333
90155;8.1333333333
90156;8.1333333333
90157;8.1333333333
90158;9.15
90159;6.1
90160;12.2
90161;8.1333333333
90162;12.2
90163;13.2166666667
90164;12.2
90165;13.2166666667
90166;13.2166666667
90167;15.25
90168;19.3166666667
90169;14.2333333333
90170;15.25
90171;15.25
90172;15.25
90173;17.2833333333
90174;16.2666666667
90175;16.2666666667
90176;16.2666666667
90177;16.2666666667
90178;18.3
90179;17.2833333333
90180;18.3
90181;19.3166666667
90182;19.3166666667
90183;20.3333333333
90184;22.3666666667
90185;22.3666666667
90186;6.1
90187;6.1
90188;8.1333333333
90189;9.15
90190;10.1666666667
90191;9.15
90192;10.1666666667
90193;10.1666666667
90194;11.1833333333
90195;12.2
90196;13.2166666667
90197;10.1666666667
90198;13.2166666667
90199;14.2333333333
90200;12.2
90201;13.2166666667
90202;12.2
90203;10.1666666667
90204;16.2666666667
90205;16.2666666667
90206;20.3333333333
90207;16.2666666667
90208;16.2666666667
90209;18.3
90210;17.2833333333
90211;18.3
90212;18.3
90213;14.2333333333
90214;19.3166666667
90215;17.2833333333
90216;20.3333333333
90217;21.35
90218;21.35
90219;22.3666666667
90220;23.3833333333
90221;6.1
90222;6.1
90223;6.1
90224;6.1
90225;8.1333333333
90226;9.15
90227;8.1333333333
90228;10.1666666667
90229;9.15
90230;11.1833333333
90231;10.1666666667
90232;11.1833333333
90233;8.1333333333
90234;12.2
90235;12.2
90236;13.2166666667
90237;12.2
90238;13.2166666667
90239;14.2333333333
90240;14.2333333333
90241;15.25
90242;18.3
90243;16.2666666667
90244;14.2333333333
90245;15.25
90246;18.3
90247;15.25
90248;7.1166666667
90249;17.2833333333
90250;21.35
90251;16.2666666667
90252;12.2
90253;17.2833333333
90254;19.3166666667
90255;19.3166666667
90256;19.3166666667
90257;20.3333333333
90258;20.3333333333
90259;20.3333333333
90260;20.3333333333
90261;20.3333333333
90262;22.3666666667
90263;23.3833333333
90264;23.3833333333
90265;1.0166666667
90266;2.0333333333
90267;0.0
90268;7.1166666667
90269;7.1166666667
90270;8.1333333333
90271;9.15
90272;9.15
90273;9.15
90274;10.1666666667
90275;10.1666666667
90276;11.1833333333
90277;11.1833333333
90278;12.2
90279;12.2
90280;12.2
90281;14.2333333333
90282;13.2166666667
90283;12.2
90284;14.2333333333
90285;14.2333333333
90286;13.2166666667
90287;13.2166666667
90288;15.25
90289;15.25
90290;15.25
90291;15.25
90292;16.2666666667
90293;17.2833333333
90294;18.3
90295;18.3
90296;19.3166666667
90297;20.3333333333
90298;19.3166666667
90299;20.3333333333
90300;19.3166666667
90301;20.3333333333
90302;20.3333333333
90303;20.3333333333
90304;21.35
90305;21.35
90306;21.35
90307;23.3833333333
90308;0.0
90309;23.3833333333
90310;20.3333333333
90311;22.3666666667
90312;1.0166666667
90313;3.05
90314;2.0333333333
90315;10.1666666667
90316;11.1833333333
90317;11.1833333333
90318;12.2
90319;11.1833333333
90320;12.2
90321;13.2166666667
90322;14.2333333333
90323;18.3
90324;12.2
90325;11.1833333333
90326;17.2833333333
90327;16.2666666667
90328;20.3333333333
90329;18.3
90330;20.3333333333
90331;20.3333333333
90332;22.3666666667
90333;23.3833333333
90334;0.0
90335;0.0
90336;4.0666666667
90337;6.1
90338;6.1
90339;7.1166666667
90340;8.1333333333
90341;10.1666666667
90342;19.3166666667
90343;10.1666666667
90344;19.3166666667
90345;11.1833333333
90346;11.1833333333
90347;16.2666666667
90348;13.2166666667
90349;19.3166666667
90350;13.2166666667
90351;20.3333333333
90352;7.1166666667
90353;15.25
90354;17.2833333333
90355;17.2833333333
90356;17.2833333333
90357;18.3
90358;22.3666666667
90359;19.3166666667
90360;19.3166666667
90361;20.3333333333
90362;22.3666666667
90363;16.2666666667
90364;18.3
90365;23.3833333333
90366;23.3833333333
90367;7.1166666667
90368;15.25
90369;9.15
90370;10.1666666667
90371;10.1666666667
90372;10.1666666667
90373;10.1666666667
90374;13.2166666667
90375;8.1333333333
90376;13.2166666667
90377;14.2333333333
90378;14.2333333333
90379;7.1166666667
90380;15.25
90381;14.2333333333
90382;15.25
90383;11.1833333333
90384;17.2833333333
90385;15.25
90386;17.2833333333
90387;17.2833333333
90388;17.2833333333
90389;18.3
90390;16.2666666667
90391;22.3666666667
90392;23.3833333333
90393;6.1
90394;7.1166666667
90395;6.1
90396;6.1
90397;8.1333333333
90398;8.1333333333
90399;9.15
90400;11.1833333333
90401;10.1666666667
90402;12.2
90403;11.1833333333
90404;13.2166666667
90405;12.2
90406;13.2166666667
90407;13.2166666667
90408;14.2333333333
90409;11.1833333333
90410;8.1333333333
90411;12.2
90412;14.2333333333
90413;7.1166666667
90414;16.2666666667
90415;12.2
90416;17.2833333333
90417;17.2833333333
90418;15.25
90419;19.3166666667
90420;13.2166666667
90421;17.2833333333
90422;18.3
90423;22.3666666667
90424;1.0166666667
90425;1.0166666667
90426;7.1166666667
90427;6.1
90428;7.1166666667
90429;9.15
90430;13.2166666667
90431;10.1666666667
90432;10.1666666667
90433;10.1666666667
90434;10.1666666667
90435;12.2
90436;12.2
90437;20.3333333333
90438;13.2166666667
90439;13.2166666667
90440;13.2166666667
90441;12.2
90442;12.2
90443;13.2166666667
90444;11.1833333333
90445;14.2333333333
90446;15.25
90447;15.25
90448;15.25
90449;19.3166666667
90450;0.0
90451;17.2833333333
90452;16.2666666667
90453;17.2833333333
90454;17.2833333333
90455;17.2833333333
90456;17.2833333333
90457;17.2833333333
90458;7.1166666667
90459;18.3
90460;19.3166666667
90461;19.3166666667
90462;20.3333333333
90463;21.35
90464;21.35
90465;0.0
90466;3.05
90467;7.1166666667
90468;8.1333333333
90469;9.15
90470;10.1666666667
90471;9.15
90472;18.3
90473;11.1833333333
90474;11.1833333333
90475;12.2
90476;11.1833333333
90477;11.1833333333
90478;21.35
90479;13.2166666667
90480;13.2166666667
90481;14.2333333333
90482;13.2166666667
90483;13.2166666667
90484;14.2333333333
90485;21.35
90486;14.2333333333
90487;12.2
90488;17.2833333333
90489;15.25
90490;16.2666666667
90491;17.2833333333
90492;17.2833333333
90493;17.2833333333
90494;17.2833333333
90495;17.2833333333
90496;17.2833333333
90497;17.2833333333
90498;17.2833333333
90499;18.3
90500;17.2833333333
90501;19.3166666667
90502;17.2833333333
90503;19.3166666667
90504;20.3333333333
90505;20.3333333333
90506;18.3
90507;21.35
90508;22.3666666667
90509;0.0
90510;1.0166666667
90511;6.1
90512;8.1333333333
90513;9.15
90514;6.1
90515;10.1666666667
90516;10.1666666667
90517;19.3166666667
90518;11.1833333333
90519;11.1833333333
90520;12.2
90521;22.3666666667
90522;12.2
90523;12.2
90524;12.2
90525;12.2
90526;13.2166666667
90527;21.35
90528;12.2
90529;20.3333333333
90530;18.3
90531;13.2166666667
90532;14.2333333333
90533;15.25
90534;13.2166666667
90535;14.2333333333
90536;14.2333333333
90537;14.2333333333
90538;16.2666666667
90539;15.25
90540;16.2666666667
90541;15.25
90542;16.2666666667
90543;17.2833333333
90544;17.2833333333
90545;18.3
90546;20.3333333333
90547;21.35
90548;20.3333333333
90549;21.35
90550;18.3
90551;23.3833333333
90552;22.3666666667
90553;21.35
90554;23.3833333333
90555;1.0166666667
90556;6.1
90557;8.1333333333
90558;10.1666666667
90559;10.1666666667
90560;10.1666666667
90561;12.2
90562;13.2166666667
90563;12.2
90564;14.2333333333
90565;16.2666666667
90566;15.25
90567;21.35
90568;16.2666666667
90569;17.2833333333
90570;18.3
90571;19.3166666667
90572;19.3166666667
90573;20.3333333333
90574;20.3333333333
90575;20.3333333333
90576;22.3666666667
90577;0.0
90578;2.0333333333
90579;5.0833333333
90580;7.1166666667
90581;5.0833333333
90582;7.1166666667
90583;8.1333333333
90584;8.1333333333
90585;10.1666666667
90586;10.1666666667
90587;11.1833333333
90588;12.2
90589;11.1833333333
90590;10.1666666667
90591;11.1833333333
90592;13.2166666667
90593;14.2333333333
90594;14.2333333333
90595;11.1833333333
90596;13.2166666667
90597;14.2333333333
90598;14.2333333333
90599;11.1833333333
90600;21.35
90601;23.3833333333
90602;16.2666666667
90603;14.2333333333
90604;17.2833333333
90605;17.2833333333
90606;17.2833333333
90607;16.2666666667
90608;17.2833333333
90609;18.3
90610;19.3166666667
90611;15.25
90612;18.3
90613;20.3333333333
90614;3.05
90615;6.1
90616;5.0833333333
90617;11.1833333333
90618;10.1666666667
90619;11.1833333333
90620;10.1666666667
90621;10.1666666667
90622;11.1833333333
90623;14.2333333333
90624;14.2333333333
90625;13.2166666667
90626;12.2
90627;17.2833333333
90628;18.3
90629;17.2833333333
90630;19.3166666667
90631;20.3333333333
90632;23.3833333333
90633;20.3333333333
90634;22.3666666667
90635;22.3666666667
90636;22.3666666667
90637;4.0666666667
90638;6.1
90639;5.0833333333
90640;6.1
90641;7.1166666667
90642;7.1166666667
90643;0.0
90644;7.1166666667
90645;9.15
90646;8.1333333333
90647;19.3166666667
90648;9.15
90649;10.1666666667
90650;9.15
90651;10.1666666667
90652;11.1833333333
90653;12.2
90654;20.3333333333
90655;12.2
90656;18.3
90657;9.15
90658;13.2166666667
90659;18.3
90660;13.2166666667
90661;15.25
90662;15.25
90663;17.2833333333
90664;17.2833333333
90665;18.3
90666;19.3166666667
90667;19.3166666667
90668;20.3333333333
90669;19.3166666667
90670;6.1
90671;8.1333333333
90672;8.1333333333
90673;9.15
90674;8.1333333333
90675;17.2833333333
90676;5.0833333333
90677;10.1666666667
90678;10.1666666667
90679;11.1833333333
90680;11.1833333333
90681;12.2
90682;13.2166666667
90683;13.2166666667
90684;15.25
90685;15.25
90686;22.3666666667
90687;10.1666666667
90688;8.1333333333
90689;17.2833333333
90690;17.2833333333
90691;17.2833333333
90692;6.1
90693;16.2666666667
90694;19.3166666667
90695;19.3166666667
90696;19.3166666667
90697;20.3333333333
90698;20.3333333333
90699;8.1333333333
90700;12.2
90701;0.0
90702;23.3833333333
90703;1.0166666667
90704;7.1166666667
90705;7.1166666667
90706;8.1333333333
90707;11.1833333333
90708;11.1833333333
90709;11.1833333333
90710;12.2
90711;15.25
90712;14.2333333333
90713;15.25
90714;16.2666666667
90715;20.3333333333
90716;16.2666666667
90717;16.2666666667
90718;17.2833333333
90719;16.2666666667
90720;17.2833333333
90721;19.3166666667
90722;20.3333333333
90723;20.3333333333
90724;21.35
90725;22.3666666667
90726;22.3666666667
90727;0.0
90728;23.3833333333
90729;5.0833333333
90730;7.1166666667
90731;7.1166666667
90732;8.1333333333
90733;8.1333333333
90734;8.1333333333
90735;10.1666666667
90736;11.1833333333
90737;12.2
90738;12.2
90739;12.2
90740;13.2166666667
90741;12.2
90742;13.2166666667
90743;12.2
90744;13.2166666667
90745;15.25
90746;13.2166666667
90747;16.2666666667
90748;15.25
90749;18.3
90750;16.2666666667
90751;10.1666666667
90752;17.2833333333
90753;20.3333333333
90754;18.3
90755;18.3
90756;20.3333333333
90757;21.35
90758;22.3666666667
90759;0.0
90760;0.0
90761;18.3
90762;1.0166666667
90763;4.0666666667
90764;7.1166666667
90765;6.1
90766;7.1166666667
90767;9.15
90768;10.1666666667
90769;10.1666666667
90770;14.2333333333
90771;14.2333333333
90772;14.2333333333
90773;15.25
90774;16.2666666667
90775;18.3
90776;19.3166666667
90777;19.3166666667
90778;20.3333333333
90779;22.3666666667
90780;21.35
90781;20.3333333333
90782;21.35
90783;4.0666666667
90784;8.1333333333
90785;7.1166666667
90786;6.1
90787;22.3666666667
90788;7.1166666667
90789;7.1166666667
90790;10.1666666667
90791;16.2666666667
90792;23.3833333333
90793;12.2
90794;13.2166666667
90795;12.2
90796;13.2166666667
90797;9.15
90798;15.25
90799;15.25
90800;16.2666666667
90801;16.2666666667
90802;16.2666666667
90803;17.2833333333
90804;17.2833333333
90805;16.2666666667
90806;14.2333333333
90807;16.2666666667
90808;8.1333333333
90809;14.2333333333
90810;17.2833333333
90811;19.3166666667
90812;20.3333333333
90813;20.3333333333
90814;20.3333333333
90815;22.3666666667
90816;22.3666666667
90817;1.0166666667
90818;7.1166666667
90819;7.1166666667
90820;7.1166666667
90821;10.1666666667
90822;9.15
90823;21.35
90824;11.1833333333
90825;12.2
90826;12.2
90827;13.2166666667
90828;13.2166666667
90829;8.1333333333
90830;14.2333333333
90831;15.25
90832;16.2666666667
90833;17.2833333333
90834;16.2666666667
90835;16.2666666667
90836;17.2833333333
90837;17.2833333333
90838;17.2833333333
90839;17.2833333333
90840;23.3833333333
90841;13.2166666667
90842;17.2833333333
90843;16.2666666667
90844;18.3
90845;19.3166666667
90846;19.3166666667
90847;19.3166666667
90848;20.3333333333
90849;12.2
90850;21.35
90851;13.2166666667
90852;7.1166666667
90853;7.1166666667
90854;7.1166666667
90855;21.35
90856;8.1333333333
90857;4.0666666667
90858;8.1333333333
90859;18.3
90860;9.15
90861;16.2666666667
90862;9.15
90863;9.15
90864;15.25
90865;9.15
90866;11.1833333333
90867;10.1666666667
90868;11.1833333333
90869;10.1666666667
90870;11.1833333333
90871;15.25
90872;13.2166666667
90873;10.1666666667
90874;14.2333333333
90875;16.2666666667
90876;15.25
90877;15.25
90878;14.2333333333
90879;14.2333333333
90880;16.2666666667
90881;16.2666666667
90882;18.3
90883;20.3333333333
90884;13.2166666667
90885;20.3333333333
90886;19.3166666667
90887;20.3333333333
90888;20.3333333333
90889;21.35
90890;21.35
90891;21.35
90892;22.3666666667
90893;8.1333333333
90894;7.1166666667
90895;12.2
90896;8.1333333333
90897;8.1333333333
90898;8.1333333333
90899;10.1666666667
90900;14.2333333333
90901;11.1833333333
90902;22.3666666667
90903;13.2166666667
90904;12.2
90905;13.2166666667
90906;12.2
90907;13.2166666667
90908;14.2333333333
90909;13.2166666667
90910;15.25
90911;15.25
90912;13.2166666667
90913;15.25
90914;15.25
90915;17.2833333333
90916;16.2666666667
90917;17.2833333333
90918;16.2666666667
90919;0.0
90920;17.2833333333
90921;16.2666666667
90922;18.3
90923;18.3
90924;18.3
90925;18.3
90926;18.3
90927;20.3333333333
90928;19.3166666667
90929;20.3333333333
90930;21.35
90931;21.35
90932;21.35
90933;21.35
90934;21.35
90935;22.3666666667
90936;21.35
90937;23.3833333333
90938;7.1166666667
90939;7.1166666667
90940;8.1333333333
90941;10.1666666667
90942;9.15
90943;9.15
90944;10.1666666667
90945;7.1166666667
90946;11.1833333333
90947;12.2
90948;12.2
90949;12.2
90950;11.1833333333
90951;14.2333333333
90952;14.2333333333
90953;14.2333333333
90954;15.25
90955;16.2666666667
90956;16.2666666667
90957;16.2666666667
90958;9.15
90959;17.2833333333
90960;15.25
90961;17.2833333333
90962;16.2666666667
90963;16.2666666667
90964;16.2666666667
90965;17.2833333333
90966;18.3
90967;17.2833333333
90968;18.3
90969;18.3
90970;19.3166666667
90971;16.2666666667
90972;20.3333333333
90973;20.3333333333
90974;20.3333333333
90975;21.35
90976;21.35
90977;22.3666666667
90978;22.3666666667
90979;21.35
90980;22.3666666667
90981;17.2833333333
90982;23.3833333333
90983;21.35
90984;23.3833333333
90985;0.0
90986;0.0
90987;3.05
90988;5.0833333333
90989;6.1
90990;5.0833333333
90991;7.1166666667
90992;7.1166666667
90993;8.1333333333
90994;7.1166666667
90995;8.1333333333
90996;9.15
90997;9.15
90998;10.1666666667
90999;10.1666666667
91000;12.2
91001;12.2
91002;12.2
91003;13.2166666667
91004;14.2333333333
91005;13.2166666667
91006;14.2333333333
91007;15.25
91008;15.25
91009;16.2666666667
91010;17.2833333333
91011;16.2666666667
91012;11.1833333333
91013;17.2833333333
91014;2.0333333333
91015;17.2833333333
91016;16.2666666667
91017;18.3
91018;18.3
91019;14.2333333333
91020;19.3166666667
91021;21.35
91022;22.3666666667
91023;21.35
91024;23.3833333333
91025;22.3666666667
91026;23.3833333333
91027;0.0
91028;5.0833333333
91029;7.1166666667
91030;7.1166666667
91031;8.1333333333
91032;5.0833333333
91033;11.1833333333
91034;11.1833333333
91035;12.2
91036;12.2
91037;13.2166666667
91038;14.2333333333
91039;14.2333333333
91040;13.2166666667
91041;15.25
91042;18.3
91043;19.3166666667
91044;19.3166666667
91045;19.3166666667
91046;19.3166666667
91047;20.3333333333
91048;21.35
91049;21.35
91050;22.3666666667
91051;1.0166666667
91052;6.1
91053;8.1333333333
91054;8.1333333333
91055;9.15
91056;10.1666666667
91057;11.1833333333
91058;11.1833333333
91059;12.2
91060;12.2
91061;12.2
91062;12.2
91063;20.3333333333
91064;13.2166666667
91065;14.2333333333
91066;22.3666666667
91067;14.2333333333
91068;14.2333333333
91069;19.3166666667
91070;13.2166666667
91071;15.25
91072;18.3
91073;14.2333333333
91074;16.2666666667
91075;13.2166666667
91076;16.2666666667
91077;15.25
91078;16.2666666667
91079;16.2666666667
91080;17.2833333333
91081;18.3
91082;18.3
91083;19.3166666667
91084;19.3166666667
91085;20.3333333333
91086;19.3166666667
91087;20.3333333333
91088;21.35
91089;21.35
91090;22.3666666667
91091;20.3333333333
91092;22.3666666667
91093;22.3666666667
91094;0.0
91095;7.1166666667
91096;7.1166666667
91097;6.1
91098;7.1166666667
91099;7.1166666667
91100;9.15
91101;9.15
91102;10.1666666667
91103;2.0333333333
91104;22.3666666667
91105;13.2166666667
91106;11.1833333333
91107;12.2
91108;13.2166666667
91109;13.2166666667
91110;12.2
91111;13.2166666667
91112;14.2333333333
91113;15.25
91114;15.25
91115;15.25
91116;16.2666666667
91117;16.2666666667
91118;17.2833333333
91119;16.2666666667
91120;18.3
91121;18.3
91122;20.3333333333
91123;21.35
91124;21.35
91125;5.0833333333
91126;8.1333333333
91127;8.1333333333
91128;8.1333333333
91129;16.2666666667
91130;9.15
91131;9.15
91132;9.15
91133;12.2
91134;11.1833333333
91135;11.1833333333
91136;13.2166666667
91137;12.2
91138;14.2333333333
91139;13.2166666667
91140;14.2333333333
91141;16.2666666667
91142;10.1666666667
91143;16.2666666667
91144;16.2666666667
91145;17.2833333333
91146;10.1666666667
91147;17.2833333333
91148;18.3
91149;17.2833333333
91150;17.2833333333
91151;19.3166666667
91152;19.3166666667
91153;20.3333333333
91154;23.3833333333
91155;23.3833333333
91156;4.0666666667
91157;6.1
91158;6.1
91159;6.1
91160;10.1666666667
91161;10.1666666667
91162;11.1833333333
91163;8.1333333333
91164;12.2
91165;11.1833333333
91166;13.2166666667
91167;6.1
91168;20.3333333333
91169;12.2
91170;14.2333333333
91171;9.15
91172;14.2333333333
91173;13.2166666667
91174;14.2333333333
91175;13.2166666667
91176;16.2666666667
91177;16.2666666667
91178;17.2833333333
91179;18.3
91180;18.3
91181;18.3
91182;20.3333333333
91183;19.3166666667
91184;21.35
91185;20.3333333333
91186;8.1333333333
91187;0.0
91188;1.0166666667
91189;12.2
91190;12.2
91191;23.3833333333
91192;15.25
91193;16.2666666667
91194;14.2333333333
91195;17.2833333333
91196;17.2833333333
91197;17.2833333333
91198;19.3166666667
91199;17.2833333333
91200;19.3166666667
91201;23.3833333333
91202;0.0
91203;7.1166666667
91204;9.15
91205;9.15
91206;9.15
91207;11.1833333333
91208;12.2
91209;11.1833333333
91210;14.2333333333
91211;16.2666666667
91212;17.2833333333
91213;18.3
91214;15.25
91215;18.3
91216;20.3333333333
91217;20.3333333333
91218;19.3166666667
91219;21.35
91220;22.3666666667
91221;22.3666666667
91222;6.1
91223;11.1833333333
91224;12.2
91225;13.2166666667
91226;14.2333333333
91227;15.25
91228;15.25
91229;16.2666666667
91230;16.2666666667
91231;17.2833333333
91232;20.3333333333
91233;21.35
91234;20.3333333333
91235;20.3333333333
91236;20.3333333333
91237;23.3833333333
91238;23.3833333333
91239;6.1
91240;6.1
91241;6.1
91242;8.1333333333
91243;13.2166666667
91244;10.1666666667
91245;10.1666666667
91246;10.1666666667
91247;10.1666666667
91248;14.2333333333
91249;11.1833333333
91250;12.2
91251;11.1833333333
91252;11.1833333333
91253;14.2333333333
91254;2.0333333333
91255;10.1666666667
91256;13.2166666667
91257;13.2166666667
91258;15.25
91259;16.2666666667
91260;16.2666666667
91261;16.2666666667
91262;16.2666666667
91263;23.3833333333
91264;17.2833333333
91265;17.2833333333
91266;19.3166666667
91267;20.3333333333
91268;17.2833333333
91269;20.3333333333
91270;21.35
91271;6.1
91272;7.1166666667
91273;7.1166666667
91274;11.1833333333
91275;8.1333333333
91276;15.25
91277;9.15
91278;13.2166666667
91279;13.2166666667
91280;13.2166666667
91281;15.25
91282;15.25
91283;18.3
91284;16.2666666667
91285;17.2833333333
91286;16.2666666667
91287;17.2833333333
91288;16.2666666667
91289;23.3833333333
91290;18.3
91291;19.3166666667
91292;1.0166666667
91293;18.3
91294;19.3166666667
91295;20.3333333333
91296;13.2166666667
91297;20.3333333333
91298;22.3666666667
91299;7.1166666667
91300;8.1333333333
91301;8.1333333333
91302;9.15
91303;9.15
91304;9.15
91305;8.1333333333
91306;11.1833333333
91307;11.1833333333
91308;12.2
91309;11.1833333333
91310;13.2166666667
91311;11.1833333333
91312;11.1833333333
91313;13.2166666667
91314;14.2333333333
91315;1.0166666667
91316;15.25
91317;15.25
91318;16.2666666667
91319;17.2833333333
91320;9.15
91321;17.2833333333
91322;18.3
91323;17.2833333333
91324;18.3
91325;18.3
91326;19.3166666667
91327;21.35
91328;0.0
91329;20.3333333333
91330;22.3666666667
91331;23.3833333333
91332;8.1333333333
91333;7.1166666667
91334;8.1333333333
91335;9.15
91336;10.1666666667
91337;11.1833333333
91338;12.2
91339;12.2
91340;12.2
91341;12.2
91342;13.2166666667
91343;14.2333333333
91344;15.25
91345;13.2166666667
91346;23.3833333333
91347;16.2666666667
91348;16.2666666667
91349;17.2833333333
91350;17.2833333333
91351;19.3166666667
91352;21.35
91353;23.3833333333
91354;19.3166666667
91355;11.1833333333
91356;12.2
91357;18.3
91358;12.2
91359;18.3
91360;10.1666666667
91361;20.3333333333
91362;12.2
91363;18.3
91364;18.3
91365;12.2
91366;23.3833333333
91367;19.3166666667
91368;19.3166666667
91369;11.1833333333
91370;14.2333333333
91371;18.3
91372;12.2
91373;21.35
91374;22.3666666667
91375;12.2
91376;13.2166666667
91377;13.2166666667
91378;1.0166666667
91379;13.2166666667
91380;22.3666666667
91381;14.2333333333
91382;11.1833333333
91383;13.2166666667
91384;3.05
91385;0.0
91386;12.2
91387;22.3666666667
91388;0.0
91389;2.0333333333
91390;4.0666666667
91391;6.1
91392;7.1166666667
91393;10.1666666667
91394;11.1833333333
91395;15.25
91396;3.05
91397;15.25
91398;17.2833333333
91399;17.2833333333
91400;19.3166666667
91401;19.3166666667
91402;20.3333333333
91403;22.3666666667
91404;20.3333333333
91405;9.15
91406;10.1666666667
91407;13.2166666667
91408;20.3333333333
91409;13.2166666667
91410;9.15
91411;16.2666666667
91412;19.3166666667
91413;20.3333333333
91414;22.3666666667
91415;23.3833333333
91416;11.1833333333
91417;11.1833333333
91418;12.2
91419;12.2
91420;15.25
91421;17.2833333333
91422;18.3
91423;19.3166666667
91424;20.3333333333
91425;21.35
91426;0.0
91427;0.0
91428;5.0833333333
91429;8.1333333333
91430;9.15
91431;9.15
91432;10.1666666667
91433;9.15
91434;10.1666666667
91435;21.35
91436;10.1666666667
91437;22.3666666667
91438;19.3166666667
91439;11.1833333333
91440;11.1833333333
91441;12.2
91442;17.2833333333
91443;14.2333333333
91444;14.2333333333
91445;13.2166666667
91446;15.25
91447;15.25
91448;15.25
91449;15.25
91450;15.25
91451;17.2833333333
91452;16.2666666667
91453;17.2833333333
91454;17.2833333333
91455;17.2833333333
91456;20.3333333333
91457;20.3333333333
91458;20.3333333333
91459;18.3
91460;20.3333333333
91461;6.1
91462;7.1166666667
91463;8.1333333333
91464;9.15
91465;6.1
91466;20.3333333333
91467;9.15
91468;10.1666666667
91469;11.1833333333
91470;12.2
91471;13.2166666667
91472;13.2166666667
91473;15.25
91474;13.2166666667
91475;14.2333333333
91476;11.1833333333
91477;16.2666666667
91478;14.2333333333
91479;14.2333333333
91480;17.2833333333
91481;17.2833333333
91482;18.3
91483;18.3
91484;9.15
91485;19.3166666667
91486;19.3166666667
91487;16.2666666667
91488;22.3666666667
91489;22.3666666667
91490;0.0
91491;18.3
91492;20.3333333333
91493;11.1833333333
91494;11.1833333333
91495;16.2666666667
91496;11.1833333333
91497;12.2
91498;12.2
91499;14.2333333333
91500;6.1
91501;17.2833333333
91502;15.25
91503;19.3166666667
91504;22.3666666667
91505;15.25
91506;17.2833333333
91507;16.2666666667
91508;19.3166666667
91509;18.3
91510;19.3166666667
91511;20.3333333333
91512;20.3333333333
91513;22.3666666667
91514;21.35
91515;22.3666666667
91516;23.3833333333
91517;1.0166666667
91518;7.1166666667
91519;8.1333333333
91520;8.1333333333
91521;8.1333333333
91522;8.1333333333
91523;10.1666666667
91524;20.3333333333
91525;11.1833333333
91526;12.2
91527;12.2
91528;14.2333333333
91529;14.2333333333
91530;14.2333333333
91531;15.25
91532;20.3333333333
91533;16.2666666667
91534;17.2833333333
91535;17.2833333333
91536;18.3
91537;18.3
91538;19.3166666667
91539;19.3166666667
91540;20.3333333333
91541;20.3333333333
91542;20.3333333333
91543;21.35
91544;0.0
91545;6.1
91546;7.1166666667
91547;2.0333333333
91548;18.3
91549;6.1
91550;10.1666666667
91551;7.1166666667
91552;10.1666666667
91553;12.2
91554;13.2166666667
91555;13.2166666667
91556;13.2166666667
91557;14.2333333333
91558;15.25
91559;7.1166666667
91560;15.25
91561;15.25
91562;12.2
91563;10.1666666667
91564;17.2833333333
91565;13.2166666667
91566;14.2333333333
91567;17.2833333333
91568;17.2833333333
91569;17.2833333333
91570;18.3
91571;19.3166666667
91572;18.3
91573;2.0333333333
91574;19.3166666667
91575;20.3333333333
91576;20.3333333333
91577;21.35
91578;22.3666666667
91579;22.3666666667
91580;21.35
91581;0.0
91582;23.3833333333
91583;0.0
91584;6.1
91585;9.15
91586;11.1833333333
91587;10.1666666667
91588;11.1833333333
91589;10.1666666667
91590;11.1833333333
91591;11.1833333333
91592;12.2
91593;11.1833333333
91594;12.2
91595;12.2
91596;14.2333333333
91597;14.2333333333
91598;11.1833333333
91599;14.2333333333
91600;15.25
91601;17.2833333333
91602;16.2666666667
91603;16.2666666667
91604;16.2666666667
91605;17.2833333333
91606;17.2833333333
91607;19.3166666667
91608;19.3166666667
91609;19.3166666667
91610;21.35
91611;16.2666666667
91612;6.1
91613;22.3666666667
91614;22.3666666667
91615;23.3833333333
91616;23.3833333333
91617;23.3833333333
91618;0.0
91619;14.2333333333
91620;2.0333333333
91621;4.0666666667
91622;6.1
91623;13.2166666667
91624;12.2
91625;11.1833333333
91626;12.2
91627;13.2166666667
91628;14.2333333333
91629;0.0
91630;16.2666666667
91631;16.2666666667
91632;19.3166666667
91633;19.3166666667
91634;21.35
91635;21.35
91636;22.3666666667
91637;0.0
91638;6.1
91639;8.1333333333
91640;1.0166666667
91641;7.1166666667
91642;18.3
91643;10.1666666667
91644;11.1833333333
91645;12.2
91646;11.1833333333
